TU0-13287	[TU0-13287 1,553,972 &larr; 1,555,669]
TU00444	[cvpA-purF-ubiX 2,428,057 &larr; 2,430,763]
TU0-8721	[yegD 2,147,674 &rarr; 2,149,026]
TU0-14315	[glf-rfc 2,106,060 &larr; 2,108,329]
TU0-13682	[TU0-13682 2,748,774 &rarr; 2,750,060]
TU0-2041	[hpt 141,431 &rarr; 141,967]
TU00233	[acrAB 481,254 &larr; 485,619]
TU0-5041	[uxuR 4,554,576 &rarr; 4,555,349]
TU0-14074	[TU0-14074 4,087,002 &rarr; 4,088,057]
TU0-13086	[TU0-13086 960,264 &rarr; 961,028]
TU562	[pqiABC 1,012,001 &rarr; 1,015,459]
TU0-8526	[sseA 2,652,494 &rarr; 2,653,339]
TU0-14548	[hfq-hflXKC 4,400,288 &rarr; 4,404,304]
TU0-13483	[TU0-13483 2,074,779 &rarr; 2,078,134]
TU0-4242	[yghF 3,112,054 &larr; 3,113,049]
TU00046	[nirBDC-cysG 3,494,011 &rarr; 3,499,201]
TU0-12870	[TU0-12870 290,649 &larr; 291,346]
TU0-13879	[TU0-13879 3,303,448 &rarr; 3,304,455]
TU0-7162	[rfaQGPSBIJYZ-waaU 3,798,239 &larr; 3,808,098]
TU00427	[rpoH 3,599,929 &larr; 3,600,783]
TU0-13269	[TU0-13269 1,517,389 &rarr; 1,517,562]
TU0-14296	[rhaM 4,093,124 &larr; 4,093,438]
TU0-8704	[eamA 1,620,238 &larr; 1,621,137]
TU0-1783	[metK 3,086,706 &rarr; 3,087,860]
TU0-13663	[TU0-13663 2,675,827 &larr; 2,679,367]
TU0-4903	[hdeD 3,656,995 &rarr; 3,657,567]
TU00216	[glpTQ 2,349,935 &larr; 2,352,374]
TU0-13070	[rybB 887,977 &larr; 888,057]
TU0-14057	[TU0-14057 4,042,069 &rarr; 4,042,338]
TU0-8508	[ryeA 1,923,066 &rarr; 1,923,314]
TU5	[paaABCDEFGHIJK 1,453,927 &rarr; 1,463,438]
TU0-13463	[TU0-13463 2,032,384 &larr; 2,033,484]
TU0-14525	[rfaZ-waaU 3,798,239 &larr; 3,800,196]
TU00030	[glpABC 2,352,647 &rarr; 2,356,711]
TU0-4189	[yggN 3,100,904 &larr; 3,101,623]
TU0-13863	[TU0-13863 3,248,969 &rarr; 3,250,376]
TU0-12852	[TU0-12852 250,072 &rarr; 250,827]
TU00409	[fimB 4,540,957 &rarr; 4,541,559]
TU0-6941	[rhoL-rho 3,966,231 &rarr; 3,967,676]
TU0-14272	[rne 1,141,182 &larr; 1,144,367]
TU0-13252	[TU0-13252 1,487,235 &rarr; 1,488,035]
TU0-1547	[tar-tap-cheRBYZ 1,966,393 &larr; 1,972,691]
TU0-8687	[ycgJ 1,226,600 &rarr; 1,226,968]
TU0-4642	[znuA 1,941,651 &larr; 1,942,583]
TU0-13647	[TU0-13647 2,629,290 &rarr; 2,629,481]
TU0-13053	[TU0-13053 838,190 &larr; 838,456]
TU00200	[nhaAR 17,489 &rarr; 19,620]
TU0-8491	[pitA 3,637,642 &rarr; 3,639,141]
TU0-14041	[TU0-14041 3,993,850 &rarr; 3,994,335]
TU0-13445	[TU0-13445 1,961,972 &rarr; 1,962,460]
TU423	[cmr 883,673 &rarr; 884,905]
TU00014	[cirA 2,244,778 &larr; 2,246,769]
TU0-14503	[aceK 4,218,596 &rarr; 4,220,332]
TU0-13845	[TU0-13845 3,194,721 &larr; 3,194,865]
TU0-41760	[ydbK-ompN 1,435,760 &larr; 1,440,784]
TU00393	[stpA 2,798,091 &larr; 2,798,495]
TU0-12836	[TU0-12836 216,179 &larr; 217,003]
TU0-14244	[TU0-14244 1,308,788 &rarr; 1,308,961]
TU0-6683	[ptrA 2,955,996 &larr; 2,958,884]
TU0-14813	[pfkA 4,107,552 &rarr; 4,108,514]
TU0-13235	""
TU0-4461	[garD 3,275,282 &rarr; 3,276,853]
TU0-8670	[ybjD 916,473 &rarr; 918,131]
TU0-13037	[TU0-13037 782,085 &rarr; 783,885]
TU0-13629	[TU0-13629 2,560,257 &rarr; 2,560,898]
TU0-8474	[rpsO 3,311,415 &larr; 3,311,684]
TU00184	[livKHMGF 3,592,724 &larr; 3,597,560]
TU0-13429	[TU0-13429 1,921,780 &rarr; 1,922,016]
TU0-14023	[TU0-14023 3,892,765 &rarr; 3,893,724]
TU0-963	[mpl 4,455,785 &rarr; 4,457,158]
TU354	[arcA 4,639,590 &larr; 4,640,306]
TU0-13828	[TU0-13828 3,161,257 &larr; 3,162,669]
TU0-14484	[rnlA 2,765,918 &rarr; 2,766,991]
TU00377	[focA-pflB 951,272 &larr; 954,466]
TU0-4021	[pdeR 1,344,757 &larr; 1,346,742]
TU0-14229	[TU0-14229 3,993,739 &larr; 3,994,059]
TU0-12818	[yadC 149,715 &larr; 150,953]
TU0-14786	[actP 4,283,253 &larr; 4,284,902]
TU0-6631	[tyrP 1,989,681 &rarr; 1,990,892]
TU0-42688	[yihUTS 4,070,515 &larr; 4,073,571]
TU0-13218	[TU0-13218 1,393,227 &rarr; 1,394,840]
TU0-13021	[chiP-ybfN 708,334 &rarr; 710,116]
TU0-8651	[yphH 2,682,863 &rarr; 2,684,056]
TU0-8365	[bcsABZC 3,685,700 &larr; 3,695,236]
TU0-13612	[alaC 2,497,057 &larr; 2,498,295]
TU0-13413	[tsaB-yeaY 1,889,951 &larr; 1,891,267]
TU00168	[mglBAC 2,236,743 &larr; 2,240,348]
TU0-13410	[TU0-13410 1,881,912 &rarr; 1,882,997]
TU0-14008	[TU0-14008 3,836,953 &rarr; 3,838,137]
TU0-8849	[luxS 2,814,218 &larr; 2,814,733]
TU263	[mobAB 4,040,906 &larr; 4,041,999]
TU0-13808	[TU0-13808 3,098,558 &larr; 3,099,565]
TU0-14460	[rpoD 3,213,047 &rarr; 3,214,888]
TU00357	[serC-aroA 957,653 &rarr; 960,095]
TU0-36440	[plsB 4,254,043 &larr; 4,256,466]
TU0-1421	[ydeA 1,617,028 &rarr; 1,618,218]
TU0-12801	[TU0-12801 57,364 &rarr; 58,179]
TU0-14749	[exuT 3,245,224 &rarr; 3,246,522]
TU0-6557	[TU0-6557 2,906,643 &larr; 2,909,666]
TU0-42628	[rplU-rpmA-yhbE-obgE 3,330,582 &larr; 3,333,451]
TU0-13199	[TU0-13199 1,339,330 &rarr; 1,340,094]
TU0-13000	[dpiBA 652,235 &rarr; 654,542]
TU0-8635	[ymfI 1,201,497 &rarr; 1,201,838]
TU0-8341	[rtcR 3,558,268 &rarr; 3,559,866]
TU0-13595	[TU0-13595 2,455,083 &larr; 2,455,646]
TU0-13393	[TU0-13393 1,854,096 &larr; 1,854,854]
TU00152	[fdhF 4,297,219 &larr; 4,299,366]
TU0-8833	[insH-11 3,652,182 &larr; 3,653,198]
TU0-13993	[TU0-13993 3,776,665 &rarr; 3,777,027]
TU0-13789	[TU0-13789 3,042,489 &larr; 3,043,148]
TU141	[caiF 34,300 &rarr; 34,695]
TU00338	[rplU-rpmA 3,332,862 &larr; 3,333,451]
TU0-14424	[ryjB 4,527,977 &rarr; 4,528,066]
TU0-14192	[TU0-14192 4,522,127 &larr; 4,525,803]
TU0-36418	[pstCAB-phoU 3,906,853 &larr; 3,910,398]
TU0-14715	[murQP 2,545,773 &rarr; 2,548,097]
TU0-1261	[chpSB 4,448,447 &rarr; 4,449,042]
TU0-42594	[TU0-42594 684,530 &larr; 687,747]
TU0-6506	[hisS 2,639,301 &larr; 2,640,575]
TU0-12982	[TU0-12982 581,534 &rarr; 582,097]
TU0-13178	[TU0-13178 1,253,085 &larr; 1,255,952]
TU0-8323	[lolB-ispE-prs 1,260,928 &larr; 1,263,500]
TU0-8617	[yjgD 4,478,473 &rarr; 4,478,889]
TU0-13376	[TU0-13376 1,789,613 &rarr; 1,789,804]
TU0-13579	[alaA 2,407,561 &rarr; 2,408,778]
TU0-8817	[nlpA 3,839,175 &larr; 3,839,993]
TU00135	[fucAO 2,931,865 &larr; 2,933,688]
TU0-13773	[TU0-13773 3,006,262 &rarr; 3,007,452]
TU0-13977	[TU0-13977 3,712,236 &larr; 3,712,934]
TU00321	[potABCD 1,181,783 &larr; 1,185,594]
TU00518	[leuU 3,322,072 &larr; 3,322,158]
TU0-14174	[TU0-14174 4,475,437 &rarr; 4,477,251]
TU0-14404	[dapE-ypfN 2,591,607 &rarr; 2,592,962]
TU0-14683	[creD 4,638,178 &rarr; 4,639,530]
TU0-3581	[argT-hisJQMP 2,423,736 &larr; 2,427,791]
TU0-42571	[araE-ygeA 2,979,943 &larr; 2,982,182]
TU0-1184	[rrsC-gltU-rrlC-rrfC 3,941,808 &rarr; 3,946,819]
TU0-8241	[yebC-ruvC 1,946,855 &larr; 1,948,151]
TU0-6425	[manA 1,688,576 &rarr; 1,689,751]
TU0-12967	[TU0-12967 558,974 &rarr; 562,300]
TU0-13161	[TU0-13161 1,216,068 &rarr; 1,216,635]
TU0-13360	[TU0-13360 1,739,911 &rarr; 1,741,122]
TU0-8600	[yidX 3,875,438 &rarr; 3,876,094]
TU0-8800	[fsaA 863,642 &rarr; 864,304]
TU0-13563	[TU0-13563 2,327,367 &larr; 2,336,644]
TU0-13756	[TU0-13756 2,983,288 &larr; 2,984,124]
TU00119	[crp 3,486,120 &rarr; 3,486,752]
TU00303	[motAB-cheAW 1,972,836 &larr; 1,977,139]
TU0-13957	[prlC-yhiQ 3,642,380 &larr; 3,645,182]
TU0-14158	[TU0-14158 4,428,935 &rarr; 4,429,555]
TU00502	[ileX 3,215,598 &rarr; 3,215,673]
TU0-14665	[TU0-14665 4,026,527 &rarr; 4,027,228]
TU0-14381	[relBE-hokD 1,645,119 &larr; 1,645,872]
TU0-42545	[ghoST 4,352,584 &rarr; 4,353,081]
TU0-3382	[gpmA 786,843 &larr; 787,595]
TU0-8143	[talA-tktB 2,578,666 &rarr; 2,581,639]
TU0-1022	[nrdHIEF 2,800,723 &rarr; 2,804,461]
TU0-12947	[TU0-12947 491,412 &rarr; 491,963]
TU0-6223	[metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp 3,309,033 &larr; 3,318,289]
TU0-13343	[TU0-13343 1,672,820 &larr; 1,673,501]
TU0-13144	[TU0-13144 1,187,119 &larr; 1,188,240]
TU0-8779	[cspF 1,641,855 &rarr; 1,642,067]
TU0-8584	[yhhM 3,605,251 &larr; 3,605,610]
TU00284	[hipBA 1,590,854 &larr; 1,592,442]
TU0-13547	[TU0-13547 2,265,450 &rarr; 2,266,022]
TU0-13741	[TU0-13741 2,943,337 &rarr; 2,944,985]
TU00103	[sucABCD 758,706 &rarr; 765,049]
TU0-14140	[TU0-14140 4,362,733 &larr; 4,365,042]
TU0-13940	""
TU862	[rihB 2,254,245 &larr; 2,255,186]
TU00486	[rcsA 2,023,968 &rarr; 2,024,591]
TU0-14647	[TU0-14647 2,638,663 &larr; 2,639,283]
TU0-14362	[insH-7 2,101,895 &larr; 2,102,911]
TU0-42518	[rhoL 3,966,231 &rarr; 3,966,332]
TU0-3104	[trxC 2,718,735 &rarr; 2,719,154]
TU0-7844	[rpsT 20,815 &larr; 21,078]
TU-8428	[ydhIJK 1,721,025 &rarr; 1,724,133]
TU0-12931	[TU0-12931 463,937 &rarr; 464,308]
TU0-5781	[mutY-yggX 3,103,013 &rarr; 3,104,368]
TU0-13326	[TU0-13326 1,645,897 &rarr; 1,646,202]
TU0-13127	[TU0-13127 1,119,307 &larr; 1,120,586]
TU0-8759	[aaeR 3,389,520 &rarr; 3,390,449]
TU0-8566	[ybhQ 824,630 &rarr; 825,040]
TU00267	[fabZ 202,101 &rarr; 202,556]
TU0-13527	[TU0-13527 2,214,866 &rarr; 2,215,597]
TU0-13724	[TU0-13724 2,873,014 &larr; 2,873,337]
TU00086	[phoE 259,045 &larr; 260,100]
TU0-14123	[TU0-14123 4,278,479 &rarr; 4,279,828]
TU0-13922	[TU0-13922 3,492,568 &rarr; 3,493,749]
TU787	[rsd 4,196,332 &larr; 4,196,808]
TU00470	[glgCAP 3,564,134 &larr; 3,569,328]
TU0-14629	[TU0-14629 1,715,026 &larr; 1,717,222]
TU0-14342	[yraN 3,295,394 &rarr; 3,295,789]
TU0-42497	[dksA-gluQ 159,186 &larr; 160,604]
TU0-2581	[fhuE 1,159,362 &larr; 1,161,551]
TU0-12910	[TU0-12910 391,739 &larr; 392,901]
TU-8397	[greA 3,328,239 &larr; 3,328,715]
TU0-7746	[yfdX 2,488,023 &larr; 2,494,402]
TU0-5522	[yicR-rpmBG-mutM 3,810,343 &larr; 3,812,559]
TU0-13309	[TU0-13309 1,624,105 &larr; 1,624,497]
TU0-13111	[TU0-13111 1,052,289 &larr; 1,053,362]
TU0-8742	[yfiF 2,717,491 &larr; 2,718,528]
TU0-8550	[yaiT NIL &rarr; NIL]
TU00251	[clpPX 456,677 &rarr; 458,700]
TU0-13510	[yegW 2,182,035 &larr; 2,182,781]
TU0-13705	[TU0-13705 2,786,397 &rarr; 2,788,649]
TU00070	[uvrB 813,526 &rarr; 815,547]
TU0-14105	[TU0-14105 4,213,234 &rarr; 4,213,617]
TU0-13903	[TU0-13903 3,392,458 &larr; 3,396,258]
TU681	[hmp 2,685,835 &rarr; 2,687,025]
TU00452	[endA 3,090,347 &rarr; 3,091,054]
TU0-14609	[TU0-14609 194,903 &rarr; 195,664]
TU0-14324	[yjaH 4,200,566 &rarr; 4,201,261]
TU0-42472	[pka 2,719,953 &rarr; 2,722,613]
TU0-2342	[serA 3,057,178 &larr; 3,058,410]
TU0-12891	[TU0-12891 334,525 &larr; 335,022]
TU0-5163	[ulaG 4,418,561 &larr; 4,419,625]
TU0-7521	[sthA 4,159,390 &larr; 4,160,790]
TU0-13095	[TU0-13095 998,490 &rarr; 1,004,657]
TU0-13292	[TU0-13292 1,580,842 &larr; 1,582,524]
TU0-8534	[ushA 504,914 &rarr; 506,566]
TU0-8726	[yeiG 2,243,910 &rarr; 2,244,746]
TU0-13491	[TU0-13491 2,087,329 &larr; 2,088,258]
TU0-13689	[TU0-13689 2,758,644 &rarr; 2,758,856]
TU00054	[hflD-purB 1,190,616 &larr; 1,192,631]
TU00238	[ansA-pncA 1,850,860 &rarr; 1,852,528]
TU0-13887	[TU0-13887 3,335,235 &larr; 3,336,494]
TU0-14080	[TU0-14080 4,108,834 &rarr; 4,109,823]
TU00435	[rpsU-dnaG-rpoD 3,210,781 &rarr; 3,214,888]
TU583	[rnb 1,346,978 &larr; 1,348,912]
TU0-14305	[yfaE 2,348,514 &rarr; 2,348,768]
TU0-14553	[glnW-metU-glnVX 696,430 &larr; 696,830]
TU0-1902	[dcuD 3,374,869 &rarr; 3,376,236]
TU0-42454	[appY 583,681 &rarr; 584,430]
TU0-4929	[asnB 697,513 &larr; 699,177]
TU0-12875	[TU0-12875 297,381 &larr; 297,791]
TU0-13078	[TU0-13078 931,085 &larr; 932,050]
TU0-7201	[hcaR 2,668,006 &larr; 2,668,896]
TU0-8516	[sraG 3,311,183 &rarr; 3,311,398]
TU0-13274	[TU0-13274 1,526,247 &rarr; 1,526,864]
TU0-13472	[TU0-13472 2,044,938 &rarr; 2,052,014]
TU0-8709	[ydhQ 1,744,871 &larr; 1,746,127]
TU00038	[malEFG 4,242,626 &larr; 4,246,419]
TU0-13669	[yfhL 2,699,663 &rarr; 2,699,923]
TU0-13871	[TU0-13871 3,267,854 &rarr; 3,269,602]
TU00222	[oppABCDF 1,301,182 &rarr; 1,306,768]
TU00418	[dnaKJ 12,163 &rarr; 15,298]
TU0-14063	[TU0-14063 4,062,247 &rarr; 4,063,512]
TU0-14287	[yjbEFGH 4,235,906 &rarr; 4,239,730]
TU522	[mazEFG 2,909,894 &larr; 2,911,339]
TU0-1701	[asr 1,671,376 &rarr; 1,671,684]
TU0-14531	[nuoMN 2,390,048 &larr; 2,393,041]
TU0-4782	[crr 2,535,834 &rarr; 2,536,343]
TU0-4202	[hemA 1,263,714 &rarr; 1,264,970]
TU0-13062	[TU0-13062 860,174 &larr; 863,511]
TU0-12859	[TU0-12859 263,328 &larr; 266,553]
TU0-8499	[rfaH 4,024,333 &larr; 4,024,821]
TU0-7	[tsr 4,591,657 &rarr; 4,593,312]
TU0-13453	[TU0-13453 1,997,062 &larr; 1,999,480]
TU0-13257	[TU0-13257 1,492,119 &rarr; 1,492,174]
TU00022	[fnr 1,398,774 &larr; 1,399,526]
TU0-8692	[yciN 1,330,417 &larr; 1,330,668]
TU0-13854	[TU0-13854 3,233,728 &larr; 3,234,455]
TU0-13652	[TU0-13652 2,645,013 &larr; 2,652,287]
TU00401	[htpG 495,120 &rarr; 496,994]
TU00205	[guaBA 2,630,958 &larr; 2,634,070]
TU0-14254	[aroH 1,788,435 &rarr; 1,789,481]
TU0-14046	[TU0-14046 4,004,862 &rarr; 4,005,731]
TU0-14821	[eno 2,906,643 &larr; 2,907,941]
TU461	[dadAX 1,237,571 &rarr; 1,239,949]
TU0-4522	[gntR 3,577,731 &larr; 3,578,726]
TU0-14512	[argQ 2,817,784 &larr; 2,817,860]
TU0-13045	[TU0-13045 805,998 &larr; 807,281]
TU0-41795	[TU0-41795 1,579,633 &larr; 1,582,524]
TU0-8482	[ydiU 1,789,808 &larr; 1,791,244]
TU0-12841	[TU0-12841 232,597 &larr; 233,955]
TU0-13437	[TU0-13437 1,930,034 &larr; 1,930,390]
TU0-6821	[cstA 629,894 &rarr; 631,999]
TU00006	[argI 4,477,307 &larr; 4,478,311]
TU0-13240	[TU0-13240 1,435,760 &larr; 1,436,893]
TU0-13836	[TU0-13836 3,173,142 &rarr; 3,173,456]
TU0-8676	[ycbC 972,622 &larr; 973,401]
TU00385	[ackA 2,413,470 &rarr; 2,414,672]
TU0-13635	[TU0-13635 2,568,324 &larr; 2,572,050]
TU0-14237	[TU0-14237 2,590,807 &larr; 2,590,866]
TU00189	[nfo 2,250,840 &rarr; 2,251,697]
TU0-14798	[selD-topB 1,844,999 &larr; 1,848,008]
TU0-14029	[TU0-14029 3,923,057 &larr; 3,925,633]
TU0-4343	[secMA-mutT 107,705 &rarr; 111,433]
TU361	[cmk-rpsA 961,201 &rarr; 963,668]
TU0-13029	[TU0-13029 736,900 &rarr; 737,961]
TU0-14490	[clpPX 456,677 &rarr; 458,700]
TU0-8455	[ybgIJKL-nei 742,827 &rarr; 746,726]
TU0-41509	[TU0-41509 399,025 &larr; 399,333]
TU0-13420	[TU0-13420 1,905,688 &rarr; 1,906,254]
TU0-12822	[TU0-12822 177,001 &larr; 179,153]
TU0-8873	[allR 533,011 &rarr; 533,826]
TU0-6647	[dnaQ 236,067 &rarr; 236,798]
TU0-13820	[TU0-13820 3,146,450 &larr; 3,146,737]
TU0-13223	[TU0-13223 1,408,050 &rarr; 1,409,033]
TU00368	[ttdABT 3,206,463 &rarr; 3,209,487]
TU0-8657	[yqhC 3,154,262 &larr; 3,155,218]
TU0-14220	[TU0-14220 4,614,680 &larr; 4,615,543]
TU0-13617	[TU0-13617 2,514,331 &rarr; 2,515,443]
TU0-14769	[ykgR 313,141 &larr; 313,242]
TU00173	[glpFKX 4,114,569 &larr; 4,118,090]
TU0-14218	[TU0-14218 4,612,128 &rarr; 4,612,289]
TU0-14013	[TU0-14013 3,853,922 &rarr; 3,855,106]
TU0-14765	[yfiRN 2,741,875 &rarr; 2,743,609]
TU302	[tauABCD 385,232 &rarr; 388,646]
TU0-42656	[leuO 84,368 &rarr; 85,312]
TU0-14467	[glnS 706,093 &rarr; 707,757]
TU0-13008	[TU0-13008 662,752 &larr; 663,963]
TU0-3723	[acs-yjcHG 4,283,253 &larr; 4,287,371]
TU0-8351	[bssS 1,120,701 &larr; 1,120,955]
TU0-12807	[leuO 84,368 &rarr; 85,312]
TU0-13402	[TU0-13402 1,872,041 &rarr; 1,873,531]
TU0-6569	[ansB 3,099,682 &larr; 3,100,728]
TU0-8841	[kdgR 1,909,308 &larr; 1,910,099]
TU0-13206	[TU0-13206 1,351,828 &larr; 1,357,110]
TU0-13799	[TU0-13799 3,068,173 &larr; 3,068,808]
TU0-8640	[yniB 1,808,697 &larr; 1,809,233]
TU00348	[rpsLG-fusA-tufA 3,470,145 &larr; 3,474,552]
TU0-13601	[TU0-13601 2,467,855 &rarr; 2,470,462]
TU0-14201	[TU0-14201 4,562,743 &larr; 4,563,603]
TU00157	[fdnGHI 1,547,401 &rarr; 1,551,991]
TU0-14738	[yjeV 4,392,892 &rarr; 4,392,945]
TU0-13998	[TU0-13998 3,785,260 &rarr; 3,789,060]
TU0-42605	[yajG-ampG 452,070 &larr; 454,167]
TU164	[lldPRD 3,777,399 &rarr; 3,781,017]
TU0-12992	[TU0-12992 634,747 &larr; 635,376]
TU0-14439	[mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC 90,094 &rarr; 107,474]
TU0-8332	[ydhP 1,736,121 &larr; 1,737,290]
TU0-36424	[ssrS 3,055,983 &rarr; 3,056,165]
TU0-13384	[tcyP 1,810,934 &rarr; 1,812,325]
TU0-12789	[TU0-12789 6,529 &larr; 7,959]
TU0-8825	[mdtK 1,743,457 &rarr; 1,744,830]
TU0-6511	[rep 3,960,677 &rarr; 3,962,698]
TU0-13781	[TU0-13781 3,016,060 &rarr; 3,020,489]
TU0-13183	[TU0-13183 1,288,674 &larr; 1,289,132]
TU00329	[rfaDFCL 3,793,987 &rarr; 3,798,207]
TU0-8623	[yjhR 4,535,015 &rarr; 4,536,031]
TU0-14183	[TU0-14183 4,504,058 &rarr; 4,506,405]
TU0-13584	[TU0-13584 2,417,081 &rarr; 2,418,601]
TU0-14696	[rph 3,815,863 &larr; 3,816,549]
TU00140	[gyrA 2,336,793 &larr; 2,339,420]
TU0-42582	[galET 789,983 &larr; 792,055]
TU0-13982	[TU0-13982 3,726,924 &larr; 3,727,361]
TU0-8264	[symE 4,579,499 &larr; 4,579,840]
TU00523	[lpdA 127,912 &rarr; 129,336]
TU0-13368	[TU0-13368 1,764,934 &larr; 1,768,685]
TU0-1441	[fliLMNOPQR 2,019,618 &rarr; 2,023,678]
TU0-881	[galR 2,976,599 &rarr; 2,977,630]
TU0-36398	[glnD 185,978 &larr; 188,650]
TU0-13764	[TU0-13764 2,993,638 &rarr; 2,993,856]
TU0-1190	[rrsH-ileV-alaV-rrlH-rrfH 223,771 &rarr; 228,875]
TU00311	[rimP-nusA-infB 3,313,342 &larr; 3,318,006]
TU0-6444	[pgi 4,233,758 &rarr; 4,235,407]
TU0-14166	[TU0-14166 4,449,962 &rarr; 4,454,578]
TU0-13167	[TU0-13167 1,222,305 &larr; 1,222,988]
TU0-14675	[ydhYVWXUT 1,748,747 &larr; 1,754,477]
TU0-8606	[yihA 4,050,133 &larr; 4,050,765]
TU0-42560	[degQ 3,380,743 &rarr; 3,382,110]
TU0-13568	[TU0-13568 2,363,733 &larr; 2,364,275]
TU0-8181	[pfkB 1,806,370 &rarr; 1,807,299]
TU00124	[speC 3,107,020 &larr; 3,109,155]
TU0-12959	[TU0-12959 519,733 &rarr; 522,830]
TU0-13964	[TU0-13964 3,659,232 &rarr; 3,663,527]
TU0-13352	[TU0-13352 1,704,949 &rarr; 1,705,164]
TU00507	[metT-leuW-glnUW-metU-glnVX 696,430 &larr; 697,133]
TU0-8789	[dsrB 2,024,635 &larr; 2,024,823]
TU0-14389	[mreB 3,400,044 &larr; 3,401,087]
TU00293	[kdtA-coaD 3,808,540 &rarr; 3,810,304]
TU0-3423	[smpA 2,753,605 &rarr; 2,753,946]
TU0-13749	[TU0-13749 2,971,271 &rarr; 2,971,489]
TU0-1064	[fkpA 3,476,607 &larr; 3,477,419]
TU0-14150	[TU0-14150 4,390,457 &larr; 4,391,509]
TU0-6362	[ytfJ 4,438,708 &larr; 4,439,262]
TU873	[aroKB-damX-dam-rpe-gph-trpS 3,512,634 &larr; 3,519,064]
TU0-13150	[TU0-13150 1,202,259 &larr; 1,202,933]
TU0-14652	[TU0-14652 2,866,559 &larr; 2,867,551]
TU0-8589	[yiaF 3,718,334 &larr; 3,719,044]
TU0-42533	[cbpA-cbpM 1,062,550 &larr; 1,063,775]
TU0-13552	[TU0-13552 2,272,364 &rarr; 2,277,889]
TU0-8044	[gatR_2 NIL &larr; NIL]
TU00108	[mdh 3,383,330 &larr; 3,384,268]
TU0-12939	[TU0-12939 476,672 &rarr; 477,025]
TU0-13945	[TU0-13945 3,609,955 &rarr; 3,610,512]
TU0-13334	[TU0-13334 1,655,347 &larr; 1,655,673]
TU00491	[argU 564,723 &rarr; 564,799]
TU0-8767	[amiC 2,947,757 &larr; 2,949,010]
TU0-14368	[ybiB 835,248 &rarr; 836,210]
TU00276	[fliLMNOPQR 2,019,618 &rarr; 2,023,678]
TU0-3145	[TU0-3145 3,000,345 &rarr; 3,003,968]
TU0-13732	[TU0-13732 2,899,488 &larr; 2,900,273]
TU-8435	[ahpF 639,753 &rarr; 641,318]
TU0-14131	[TU0-14131 4,325,298 &larr; 4,325,741]
TU0-5903	[glnA 4,056,625 &larr; 4,058,034]
TU795	[acnA 1,335,572 &rarr; 1,338,506]
TU0-13132	[TU0-13132 1,127,839 &rarr; 1,129,374]
TU0-14637	[TU0-14637 2,080,789 &larr; 2,081,262]
TU0-8572	[ygjH 3,220,915 &larr; 3,221,247]
TU0-42510	[trpL 1,323,038 &larr; 1,323,082]
TU0-13532	[TU0-13532 2,227,323 &larr; 2,228,758]
TU0-12919	[TU0-12919 430,605 &rarr; 430,952]
TU00091	[malT 3,553,085 &rarr; 3,555,790]
TU0-13318	[TU0-13318 1,636,756 &rarr; 1,637,457]
TU0-13927	[TU0-13927 3,520,615 &larr; 3,522,751]
TU0-8750	[yggR 3,094,100 &larr; 3,095,080]
TU00475	[cvpA-purF-ubiX 2,428,057 &larr; 2,430,763]
TU00259	[dnaAN-recF 3,880,148 &larr; 3,883,729]
TU0-14347	[yfgA 2,641,831 &larr; 2,642,844]
TU0-13715	[TU0-13715 2,816,512 &larr; 2,817,503]
TU0-2661	[narU 1,542,672 &larr; 1,544,060]
TU0-14115	[TU0-14115 4,256,637 &rarr; 4,257,005]
TU-8407	[rne 1,141,182 &larr; 1,144,367]
TU704	[proVWX 2,804,815 &rarr; 2,808,124]
TU0-5564	[yggX-mltC-nupG 3,104,093 &rarr; 3,106,970]
TU0-14616	[TU0-14616 540,565 &rarr; 543,033]
TU0-13116	[TU0-13116 1,082,243 &rarr; 1,084,647]
TU0-42482	[fumC 1,685,185 &larr; 1,686,588]
TU0-8555	[yajQ 444,683 &rarr; 445,174]
TU0-12901	[TU0-12901 376,772 &rarr; 377,311]
TU0-13515	[TU0-13515 2,186,960 &rarr; 2,187,298]
TU0-7662	[yhhY 3,581,138 &rarr; 3,581,626]
TU00075	[ansB 3,099,682 &larr; 3,100,728]
TU0-13301	[TU0-13301 1,608,108 &larr; 1,609,022]
TU0-13908	[TU0-13908 3,436,518 &rarr; 3,437,894]
TU0-8734	[yfdY 2,495,050 &larr; 2,495,292]
TU00457	[livKHMGF 3,592,724 &larr; 3,597,560]
TU0-13697	[TU0-13697 2,772,167 &larr; 2,773,182]
TU0-14329	[C0299 1,230,629 &rarr; 1,230,707]
TU00246	[btuCED 1,792,809 &larr; 1,795,152]
TU0-2441	[treR 4,466,299 &larr; 4,467,246]
TU0-14092	[TU0-14092 4,142,530 &rarr; 4,143,944]
TU-8384	[yfgCD 2,616,094 &rarr; 2,617,937]
TU61	[rtcBA 3,555,833 &larr; 3,558,079]
TU0-5201	[pdxA-rsmA-apaGH 50,380 &larr; 53,416]
TU0-14567	[hfq-hflXKC 4,400,288 &rarr; 4,404,304]
TU0-13100	[TU0-13100 1,026,557 &larr; 1,027,015]
TU0-42462	[ddpXABCDF 1,557,112 &larr; 1,563,076]
TU0-8539	[yacH 129,407 &larr; 131,260]
